ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	36_AN2_D	33_AN2_ND	2_WT_ND	35_WT_D	27_AN2_ND	26_WT_ND	18_AN2_D	6_AN2_D	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
138	195.1018614	5.681802406	3310128.25	3981982.25	3998496.75	4089532.00	3523661.25	4146340.00	4182517.00	3578442.25	4046837.00	3992049.00	4136291.25	3383121.50	3027082.75	3703637.00	3406455.75	3152350.50	2931834.00
140	242.2230793	4.034926444	365173.47	301440.22	172446.08	243664.73	332596.91	636450.00	371414.41	407345.38	407081.88	357323.47	528343.56	304936.03	383002.13	481091.69	618778.38	551883.50	576629.44
144	319.2850928	6.874714709	37724.86	79417.09	72721.20	77113.15	61301.11	302038.59	63962.25	104165.39	158134.86	96886.99	192190.94	106737.33	158593.16	183818.92	195978.20	230691.75	98376.09
148	113.964084	0.334814472	8327972.50	8230571.00	4486950.00	7977519.50	7482666.00	4675084.50	2357380.75	6829168.50	4312751.50	4104644.00	4071114.75	6478015.00	6389364.00	3241903.75	5212894.50	4749084.50	4771090.50
151	142.1591937	4.220404218	358263.53	226917.08	188748.56	192889.08	279406.94	611822.81	303337.97	332889.66	347160.47	300840.72	467407.34	308069.66	376231.72	482361.22	490842.75	435577.44	473257.22
152	362.9266085	10.27703315	2931973.00	329783.41	784340.50	595009.88	2293821.00	471594.34	466901.53	318850.00	286937.53	866868.13	537994.94	317274.94	2415992.00	762368.81	1009371.31	506126.34	1671545.13
153	369.1260124	6.958786118	35819.66	106990.09	72483.71	107393.05	94416.18	308090.06	113514.95	294373.72	375049.34	143903.78	157748.48	1002334.81	179485.13	403579.22	477312.41	1146986.25	175489.95
156	256.2638523	7.365036909	16146727.00	3611148.75	2837119.75	3331578.75	5816916.00	12188817.00	9892397.00	7491004.50	5590862.50	10676400.00	11208787.00	6433372.00	7142472.50	12132328.00	19187364.00	12185242.00	20307814.00
157	101.5093002	10.37793185	4278467.00	3090844.75	3003263.00	3181774.50	3905561.00	2720456.75	2584346.50	3630304.75	3318915.00	2989262.50	2760012.50	3056840.50	3998670.00	3079184.50	3467588.25	3299591.75	3959698.50
158	228.232555	6.718164685	643081.06	435342.09	425858.91	487184.78	552848.19	888993.19	565667.00	589338.06	596619.69	691028.63	764872.25	606279.25	605587.56	819890.56	798571.25	660859.94	928843.06
159	371.2780719	6.831275935	88282.42	190996.20	96675.52	97330.16	126465.27	635128.13	134444.92	181470.16	385597.25	219250.41	325588.72	255958.80	324062.31	357891.16	502244.84	345900.13	203731.00
160	101.0714891	2.485134865	2163031.25	1802746.75	1544273.13	1815008.13	2075735.25	1722325.25	1920988.63	2058376.13	1709596.25	2053127.50	1785416.25	1872406.13	1623943.88	1424114.88	1817487.63	1558132.25	1757050.38
161	330.3373804	5.681583335	4941147.00	4728869.50	5529824.00	5309805.50	5037634.00	4946942.50	5325075.50	4361251.50	5283957.00	5048193.00	5211659.50	4365130.50	4525195.00	4983311.00	4461259.00	4100083.50	4029800.75
162	333.2046856	6.640294732	19870.38	41668.55	28999.88	67191.04	46316.07	58318.21	130851.03	65750.02	61976.93	65360.91	206122.19	83175.21	113588.88	66377.29	116986.09	97344.20	404449.38
163	88.50962269	10.62584965	6435280.50	5513621.50	3346406.50	4873927.50	5713459.50	3176000.50	3016604.25	5176059.50	3971684.25	3772271.50	3718036.25	5571631.00	5533846.50	4150994.00	6017340.50	6152468.00	5016544.00
164	297.2427815	6.757632935	160357.72	1332327.13	415592.34	1084159.00	1014291.25	552647.25	4969111.00	1805358.25	1481662.13	1173593.25	2352453.75	2532481.75	2451956.75	1258166.75	4548857.50	1521591.38	4629327.50
165	430.91447	10.27706341	2721375.25	206193.09	591625.38	451544.44	2105486.75	305966.56	328041.06	242063.22	204857.05	644061.63	452294.66	227174.23	2075390.88	638030.56	787721.88	396135.56	1507320.75
166	336.3116124	6.873249	15764.67	99075.86	71914.33	58749.82	52548.95	360354.63	72307.09	90565.52	204063.23	121766.71	194489.53	126739.88	141575.86	213029.19	253475.61	264280.81	89362.64
167	179.0354658	0.370771519	1575731.25	931155.06	1109421.13	2663067.00	930663.75	199215.16	577763.44	3824001.50	378438.00	327947.19	1025889.63	780948.63	591724.75	86451.04	125195.99	138265.58	77772.74
168	123.0404392	10.3770235	3186415.25	3080408.75	5622922.50	4607490.00	3724632.25	3902114.25	6685283.50	3156771.00	3958089.75	4734311.50	3580315.00	3378129.50	3219516.50	4753341.00	3256742.25	3576592.50	4615249.50
170	220.0396203	0.874242071	2294844.00	3048795.25	3036535.00	2887322.00	2699703.50	4020680.75	4277048.00	2837620.25	4015418.50	4448939.50	3983953.00	3513982.50	2492234.00	3777398.00	3326037.50	3772998.25	2765379.25
172	380.3382832	6.879637703	67423.06	112961.07	87214.05	77310.05	80416.01	441943.38	99326.84	152840.50	254942.00	214129.66	312081.97	194105.48	228416.31	349804.28	525328.38	416506.13	2985592.75
173	572.4533512	7.520309862	2144754.75	1881287.50	2187045.00	2317630.00	2014674.38	2041433.13	1951904.38	1737716.38	1873368.75	1990891.00	2045061.50	1820586.88	1532456.13	2118512.25	1584727.38	1950002.63	1555874.50
174	228.1958454	8.434266326	14888761.00	1794189.00	1865254.50	2203603.00	4845210.00	4307852.50	3335302.00	2548586.50	1562275.00	2762360.25	3684330.50	1751139.25	5090632.50	4476180.50	5081780.50	3101043.50	3475618.75
175	286.3109822	5.706009876	3618976.25	3080240.75	3946295.25	3840493.25	3177565.50	3596032.25	3702773.50	3228116.50	3541576.50	3301666.00	3551379.75	3023771.25	3213314.75	3671791.00	2802770.75	2717948.25	2901280.75
176	628.1958493	8.269013129	3510288.50	1726552.25	1348827.13	1305240.13	2364600.00	3673557.75	2009393.75	1028588.56	1385129.75	1493037.75	2256089.75	1852838.75	2270291.75	2246522.00	1568201.13	2097380.75	2082323.50
178	455.3892718	9.17898497	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7737.42	4118.92	5724.67	0.00	0.00
179	282.9106688	10.57331644	4635009.50	2967152.25	2403470.00	2817813.50	4085061.50	1784279.88	2030476.13	2869795.50	2661996.50	2687773.25	2082264.38	3222751.75	4639428.00	2874136.00	3451777.00	3387735.00	3388486.00
180	122.0965939	10.19204435	3626860.25	2487621.50	3087094.50	3198172.00	2934668.50	2213436.25	2766025.75	2073059.75	2282685.75	2436877.25	2451188.75	2081872.25	3213367.50	2636301.50	2216507.25	2054692.75	2070477.38
181	301.1417196	6.700510444	1034161.88	674578.31	663494.56	747419.38	1030193.88	1105406.00	625561.94	991983.06	593068.13	833314.50	1088359.38	1320481.00	892329.88	1045221.13	1091121.50	1415795.75	1484427.63
182	110.51893	10.61072115	4121194.00	4795801.00	3546210.00	3990515.75	4197162.00	2841148.25	2863754.25	4183357.75	3494745.75	3355327.25	3209857.75	4263048.00	4501836.50	3221955.75	4049689.00	4782628.50	4180696.50
184	588.4483158	7.511526115	3030583.50	2878592.00	3375728.00	3075227.00	2700670.00	3267548.75	3449892.50	2536344.25	3152534.50	2862475.75	3318329.50	2571252.50	3023944.25	3696460.75	2781027.50	2584969.25	2693959.25
186	324.2904594	5.700411636	0.00	7064818.00	7528615.00	6333613.50	726694.69	6856116.00	7105610.50	4077728.75	7213588.50	6941894.00	6987207.00	4728749.50	345216.88	5600625.50	3402169.00	4365776.50	1368890.25
187	142.9911178	10.37930121	3227116.75	2331318.25	2008327.75	2395422.25	3432999.50	1833114.38	1824507.50	2435857.25	2247107.75	2570924.50	2092667.88	2539096.25	3260425.00	2093630.63	2769076.25	2498766.75	3039333.25
188	483.3691753	7.521467288	3264543.50	2939020.25	3194712.25	2953504.75	3064578.50	3296624.00	3338502.00	2748123.00	3405576.50	3109993.50	3317011.25	2772994.00	2672605.25	3181964.50	2672476.75	2565789.00	2522594.00
189	409.2227312	6.820938424	0.00	0.00	0.00	0.00	0.00	0.00	11998.05	8365.72	0.00	11700.05	0.00	9875.90	12151.40	0.00	11219.16	0.00	64396.28
191	289.1945547	6.303656444	0.00	52108.28	0.00	39629.61	14477.40	343808.69	51895.69	49403.89	130770.48	99606.69	121274.99	115822.19	129514.16	215994.78	206634.61	218398.22	107494.45
194	439.3590233	7.428388256	14555.36	29739.04	32212.60	16825.18	71600.59	232800.02	25021.61	76196.43	15371.92	58831.41	35025.74	18115.93	29963.35	64121.42	17374.13	18231.78	36312.92
195	356.3531894	5.814135885	3558082.25	3440054.50	4071655.50	3760265.75	3541857.75	3578159.00	4052933.75	3044430.75	4383760.00	3802529.75	3673133.50	3339743.75	3245769.25	4054090.25	3203972.25	3100801.25	3161353.25
196	419.2780917	6.960276126	324610.28	214030.64	151292.08	207528.69	253473.72	534715.06	297181.53	299768.31	300886.06	271199.56	388940.94	277942.47	350453.84	470589.22	439684.38	446325.91	448945.38
199	230.2299831	5.107885672	3093831.25	2531102.25	3095122.75	2734538.50	2774033.00	2145688.50	2887346.75	2293843.00	2576989.00	2679346.25	2629929.50	2155721.00	2233035.00	2276990.75	1635742.75	1713473.00	1911522.63
203	115.086937	0.473651569	17545636.00	745418.13	137209.31	186142.53	815529.56	1689579.00	446835.16	1507050.25	952720.50	627220.13	1529482.88	893022.75	1755968.25	1551076.88	2065844.88	871276.13	1583029.38
204	340.3578312	8.770476506	18017834.00	4332422.00	6299138.50	4994300.50	5591619.50	7489604.00	7833156.50	6613462.50	4871549.00	7621514.00	14397061.00	4936249.00	5345085.50	15700678.00	10884908.00	4914051.50	11545894.00
206	111.0385849	7.519616321	4357755.50	4394085.00	4403482.00	5337481.50	5142551.50	5297503.50	4650140.50	4559636.00	5331496.00	5193004.50	4876881.50	4895956.50	4305423.50	5505521.00	4668392.50	4506242.50	4826366.00
210	363.3113956	6.886017259	52720.00	92688.48	92751.04	60238.95	61142.18	298837.06	64385.66	100400.42	170211.56	103831.16	197912.31	106079.93	141954.91	173574.66	229967.33	218293.02	96865.19
212	273.1854161	6.685036591	45708.75	41709.34	35816.34	68404.52	44255.86	59950.46	93474.55	89987.37	70503.78	74965.20	103937.23	149661.95	85778.98	84444.31	178037.06	145921.08	230897.67
214	216.214225	4.751705371	5909831.50	3540365.75	4741475.00	3561048.25	5185844.50	3259043.25	4049803.00	4065417.25	3101397.25	3585147.25	3775007.25	2845802.25	4067977.25	2354244.25	3076508.50	1957529.25	2790696.50
215	305.247375	7.573784621	69043.80	71057.87	82929.93	106805.39	170718.09	69954.65	894637.75	83545.76	83843.00	1177951.63	187665.16	420773.75	1254884.63	1358248.00	4348236.50	313542.91	1079147.88
217	656.2272829	8.267787776	1354141.38	623115.88	477311.03	492106.56	856496.81	1033232.13	590738.94	305304.53	502904.34	536942.25	767217.44	682977.38	651708.63	794257.25	784472.63	938341.81	737409.75
223	166.050115	11.42016276	10082.55	18103366.00	15883133.00	8658676.00	26297348.00	7215911.50	9702212.00	41410476.00	7880504.50	6796809.00	18432952.00	19829384.00	4756360.50	9995997.00	8109524.50	11772139.00	5199309.00
227	355.2834541	7.207424312	600120.75	19127184.00	5299381.00	5741471.00	14626508.00	3161099.75	12334027.00	18904378.00	12163972.00	5804436.00	7675328.50	10354500.00	36795840.00	4853057.00	15397837.00	12485125.00	5136008.50
228	283.2253948	6.800093985	114529.89	130073.04	166986.33	171909.38	134237.61	357927.03	132530.67	792269.75	189955.28	205756.14	214396.50	162952.92	227257.41	260886.72	204368.05	231357.98	155601.72
230	116.0529682	6.765478091	64120.68	52314.08	46172.89	46222.68	60732.98	47796.35	68384.27	61189.20	60098.77	54701.66	55095.66	46971.05	68986.53	62796.97	52968.20	62836.32	60940.29
232	554.1774857	7.877211626	2250242.75	994698.31	919755.50	842708.06	1475265.75	1954686.13	1103770.88	1081725.00	650283.81	1258951.88	1392725.75	1520037.00	1271329.88	1292788.00	1137878.88	1425335.75	1390874.88
235	130.5333564	10.59860494	3407573.50	4296162.00	2673284.00	4300522.50	4087964.00	2296637.00	2352837.75	3788330.00	2870564.75	2979045.25	2683495.50	4006229.00	3294766.00	3033534.50	4184655.00	4094831.25	3803596.75
237	121.1226507	0.837878927	2914281.75	3585366.50	2806233.50	3567602.00	3558762.50	6045812.00	3998441.75	3970508.25	4037088.75	4373841.00	4655380.50	4609017.50	4086997.50	4564358.50	5335412.50	5749400.00	5507955.00
239	184.9858271	0.335557064	3578056.50	5072183.00	2806113.00	4121150.25	3888686.75	3416010.00	1872206.75	3449483.25	3653037.25	3204077.25	4627189.00	4764030.50	3451716.50	3854418.75	4195740.00	4062449.50	3456556.50
240	366.3735702	8.788624879	9542989.00	2457817.00	2506322.50	2909518.00	3777856.00	5505924.00	4669419.50	2516002.00	3223115.75	3857787.50	4638511.00	2641685.50	3948647.75	7274899.50	6518624.50	3314579.75	5836944.50
241	776.2332565	8.826466147	1802544.25	464391.06	580268.19	462899.38	1130478.88	709328.75	805979.06	274718.00	360227.19	488439.72	560990.94	419976.31	866240.31	603208.19	815007.69	985509.94	343294.94
245	167.9820687	10.69560903	3325400.00	2584879.50	2530887.25	2493087.75	3164907.50	2120179.50	2028683.63	2642087.50	2442840.50	2512763.25	2471908.50	2645991.50	3314084.00	2584796.75	2725077.50	2773921.75	2841724.00
246	136.9532475	0.333386837	6114946.00	7388626.50	2655732.00	6223350.00	5723216.00	3877926.75	1660212.38	5467301.50	3111640.25	3122057.75	3603082.00	5639121.50	4743169.00	2234058.75	4479697.50	3955850.50	3320121.00
248	151.0352316	10.37429006	1690596.50	1451820.00	3160696.75	2391023.50	2218322.50	2026946.75	3174619.25	1683308.13	2131475.75	2748895.75	1786887.13	2071506.00	1834136.38	2755149.75	1642019.00	1876412.75	2628999.25
255	353.2102971	6.734705382	10080.78	12812.16	14272.29	8475.23	9934.30	49832.99	16995.54	12773.05	10153.97	15634.67	48968.32	18432.90	34212.96	18286.97	23495.00	17532.77	53083.98
258	363.215034	6.741470322	0.00	2331521.75	896557.38	856445.75	5314998.00	180697.25	703650.44	4273055.00	6447131.50	7262150.50	556169.31	11784015.00	2687849.50	1171157.25	343746.78	1292454.75	1043933.25
260	103.0320817	10.42512959	2223875.50	2589175.00	2421328.25	2655686.00	2715002.00	2456292.75	2330876.75	2240021.25	2238524.00	2893482.25	2327661.00	2373437.75	2319524.50	2654986.00	2626178.00	2240055.00	2500567.25
261	385.2001153	6.927750072	11841.95	9315.39	10800.70	12722.76	16235.10	14402.35	10259.52	9534.89	9667.53	15734.36	13611.71	10206.20	12452.52	10603.29	10060.21	0.00	12820.51
262	311.1859741	5.342320815	3411788.50	2778301.50	3158439.75	3137705.00	2816725.75	2598180.50	2584839.50	2864843.00	2594590.50	2662826.50	3151626.50	2546587.00	2426589.50	2990746.00	2665369.50	3472998.50	3690825.75
265	311.1778101	6.7404272	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16524.17	0.00	16314.17	0.00	0.00
266	684.2043717	8.944934033	46240.32	5672.08	10284.65	9203.98	8336.47	6977.71	21206.21	4213.85	15483.08	10601.98	9153.86	3937.98	6154.76	7743.01	5737.61	0.00	4668.12
267	395.2212098	7.852692247	957799.75	865468.50	835497.88	692457.75	1398003.88	781405.69	919143.06	1105002.75	645781.00	1116520.13	971554.81	1374615.75	2158098.00	1147826.75	1729817.50	1094292.88	2360902.25
269	485.1141587	7.3731513	1113117.25	207210.31	202831.17	187043.58	373293.44	402560.00	195860.13	275220.09	209699.98	257395.25	220932.36	354177.91	286236.66	318589.81	332826.69	330783.16	489567.09
272	391.2845288	8.444788018	1919388.25	1289848.75	1294938.13	1289687.88	2058656.63	4586442.50	1313311.50	1740188.25	1936788.75	1666967.75	2518095.75	6517759.00	2504891.75	6533566.00	5170499.00	5318625.50	5198728.00
275	166.9908061	10.69925982	2381414.00	2087501.25	1747689.50	2072273.38	2423268.25	1594042.00	1600025.88	2201496.25	1890397.25	1939719.75	1623697.13	2324115.50	2587267.00	1864674.88	2262258.75	2183762.25	2427083.00
278	224.2125223	4.020996112	227118.38	60249.84	39143.46	55233.59	104013.84	116976.23	63138.18	112878.82	88522.75	91165.97	114780.95	111396.91	149622.17	155363.56	156350.75	124681.35	188890.23
279	593.4037278	7.512224397	1843693.13	1633647.38	1941038.63	1663217.50	1918867.00	1793079.00	1909490.00	1573733.88	1481578.00	1657616.00	1904919.00	1463625.38	1861132.00	2108467.50	1770804.50	1753559.63	1804449.00
280	282.2795083	7.519848468	60864508.00	25636226.00	15552737.00	20642940.00	42276844.00	81025296.00	34483072.00	46338992.00	36738388.00	47765760.00	59851624.00	47444352.00	47683048.00	63871900.00	59058748.00	62382244.00	86714616.00
284	101.0715002	0.419553587	1652350.88	381206.50	381009.03	461403.19	338234.50	487454.22	648948.50	386501.66	486732.34	509105.56	566089.88	436443.56	403354.28	502757.59	538862.31	460439.09	427598.75
285	289.2531313	6.857645266	0.00	37749.84	582085.88	538289.88	129463.20	34874.54	1022537.00	77355.34	339141.63	1820491.38	1319197.63	383839.41	1443298.75	1032024.50	4365202.50	3575298.00	8344453.50
286	399.3092978	7.173288574	467694.13	855532.63	619884.19	607913.50	674030.88	2554639.25	653166.06	828657.19	1550125.88	868517.13	1572596.25	1072481.38	1608358.63	1623799.13	2039488.88	1763759.25	789489.88
288	198.0172207	10.38249171	2546206.75	2329453.75	1826231.00	2439417.00	2818538.75	1856132.25	1848067.13	2727305.75	1938551.63	2001495.38	1779414.88	2517580.00	2781025.50	2276733.00	2607979.25	2494208.50	2799485.25
289	306.2797768	6.272942648	0.00	3179024.50	3216158.25	3331309.75	384467.78	3376266.50	3502382.50	1764501.13	3691918.00	3576632.50	3469362.00	2802135.50	339081.38	3205041.50	2227942.75	2803959.50	1174041.38
290	296.2951997	7.724921035	1881282.63	1634958.75	2201371.75	1820450.75	1852535.38	1907103.50	2132434.75	1573040.13	1920793.63	1901637.88	1950045.50	1549246.75	1849516.88	1881822.63	1577512.50	1531738.38	1454915.75
293	169.9976062	10.74280153	2254979.25	1774353.75	1685673.13	1792539.00	2200092.75	1552443.25	1559041.13	2039577.25	1779244.50	1818670.13	1599663.25	1900888.50	2291405.00	1685918.88	1804259.88	1955510.50	1965187.75
296	224.0116876	10.63829374	2784163.50	3341899.75	1660131.63	2794349.25	3372026.50	1579667.63	1560552.00	3044052.00	2386002.00	2088375.63	1776490.50	3285075.75	2662573.00	2114595.00	3019568.75	3335765.25	2749453.00
303	310.3107897	8.007939968	16560665.00	4242153.50	2511441.00	3428426.25	6132519.00	9754653.00	8012727.00	8215621.00	3872773.50	8228717.50	10544375.00	5808420.50	7566638.00	12906948.00	13975571.00	9307067.00	16589110.00
306	103.0870785	0.407268233	3781667.00	5602447.50	4345718.50	4531846.50	9656024.00	8040460.50	6577894.50	11840027.00	10168645.00	10186996.00	9283182.00	12885160.00	9468652.00	8348750.50	19007500.00	18970730.00	11968138.00
307	99.01089692	10.63576662	2494841.00	2061186.63	1614008.25	2031081.13	2487206.00	1547305.13	1441918.13	2558608.75	2314584.00	2019797.75	1751470.75	2187856.00	2484218.75	2011478.63	2195062.25	2337323.50	2152372.50
309	326.8769862	10.23801912	1985157.13	77609.38	110505.45	93077.21	378764.72	81452.23	85919.25	116729.31	64907.88	139373.13	90708.51	79719.91	394783.72	119781.88	181369.88	108798.94	213709.06
