ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	33_AN2_ND	2_WT_ND	36_AN2_D	26_WT_ND	35_WT_D	6_AN2_D	18_AN2_D	27_AN2_ND	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
14057	635.3466187	6.1943891	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14069	296.0571718	3.5156735	0.00	0.00	4486.53	4835.47	8259.68	19881.70	11261.93	0.00	7491.92	0.00	36416.54	21267.28	30903.41	40615.16	56275.17	13524.14	33265.14
14072	226.0879381	4.706560033	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14074	683.4676359	7.896408993	0.00	1036888.94	1330331.75	1101159.38	0.00	816544.25	0.00	510880.09	254724.56	397748.25	0.00	734589.88	254217.59	854551.19	0.00	829738.81	0.00
14075	749.346283	8.4440631	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14077	495.3530714	10.21554067	0.00	0.00	7214.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14084	553.296936	7.616523667	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14088	486.1428201	3.802996738	0.00	0.00	0.00	0.00	0.00	23111.70	0.00	9501.19	0.00	8882.18	118621.23	9492.82	8814.13	18081.91	63977.45	15099.67	313952.25
14090	1134.687469	5.92500155	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14094	882.5332184	5.91700365	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14095	489.3474274	7.55369915	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14097	817.97229	6.34797555	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14098	745.5048663	7.823943332	59892.62	193740.34	262757.88	584379.38	29856.43	200544.52	16538.54	317713.34	276280.28	433563.13	42460.59	28528.93	437277.56	624752.69	13149.22	54130.67	17019.98
14102	637.0933092	8.522789533	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14105	762.331554	8.50327598	0.00	12765.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14107	229.9417917	3.2255081	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14110	461.1606429	7.951709065	0.00	9054.53	145639.28	54892.94	73806.02	94859.45	92881.91	72388.56	145961.19	140971.59	67780.22	12073.21	28695.97	167075.78	105373.83	26490.29	177402.97
14114	228.8539833	8.509999476	778360.75	894650.44	658880.38	1110499.38	528721.06	522299.63	224802.92	340976.97	417663.13	345996.00	285710.44	74545.57	389377.34	244869.25	107223.43	498902.06	170127.19
14115	664.0674697	9.007534881	0.00	6691.16	0.00	0.00	18987.08	0.00	0.00	65397.70	63680.11	7942.51	7778.11	0.00	21278.44	18417.99	71606.10	7011.08	51037.11
14116	609.3847616	5.99101388	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7470.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14117	282.0700633	10.21774938	0.00	0.00	0.00	0.00	0.00	0.00	4066.21	0.00	0.00	0.00	0.00	0.00	0.00	199299.16	49859.39	0.00	7988.43
14128	461.1612089	7.572934346	9499.99	85231.13	210520.70	191356.95	6653.49	126476.20	30886.76	125149.31	253806.59	233008.14	29433.99	39883.31	46790.90	75220.39	188124.38	87671.89	56062.93
14129	659.3451809	6.147094767	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10416.74
14133	386.1329905	7.759150525	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14134	212.0565927	2.258327147	6204.98	44771.82	39194.11	33366.76	74047.23	14562.80	87905.08	43171.72	76202.86	27311.65	48304.96	127148.72	60272.03	104497.83	92362.77	105133.74	104245.89
14139	397.2048119	6.0840745	0.00	0.00	0.00	6277.08	0.00	7367.60	0.00	0.00	8935.02	8535.02	0.00	7254.89	7011.99	0.00	0.00	7579.16	14256.76
14141	219.0666367	0.823580776	0.00	8908.24	0.00	5662.88	18193.46	4345.37	13382.38	22514.18	15543.47	27960.89	8876.02	37528.02	19353.50	16855.51	5279.33	19781.22	27776.92
14144	265.0721461	2.973461321	2506.43	18673.82	45177.06	55663.24	57429.80	136489.67	176529.92	269866.28	67623.09	165513.30	150198.44	151542.78	168808.84	280761.41	343117.06	168501.77	414985.25
14145	358.1336792	5.88675584	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4192.93	0.00	0.00	0.00
14151	625.3252279	6.03281904	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14152	201.962243	4.763837567	0.00	0.00	3979.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14155	383.1900825	5.9052514	0.00	0.00	4283.59	3240.03	0.00	3173.55	6921.85	0.00	28805.75	0.00	13731.03	0.00	6190.23	6702.08	5866.26	5774.74	11207.67
14158	539.0512473	8.43737092	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9664.93	0.00	0.00	0.00
14161	963.4104614	6.0540317	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14168	444.9739672	8.831575888	948703.25	798964.69	1103798.38	856159.13	823015.44	960093.63	773648.13	880905.81	961314.50	1041522.56	812908.69	706212.50	953963.13	930736.38	743627.13	579872.00	705983.69
14169	484.1412888	4.829583147	0.00	23656.12	33459.72	0.00	27457.79	50416.37	53804.16	22555.73	75201.48	18833.61	149298.20	59637.15	115543.36	173835.55	80583.07	32949.10	45565.28
14174	238.9131389	7.55135545	134692.09	161973.11	245222.53	268940.91	123357.60	190550.81	71190.06	99166.63	165939.53	191719.23	115206.84	151279.86	157780.75	123570.35	149214.45	113715.43	105738.45
14180	653.3788521	6.98299696	0.00	0.00	0.00	0.00	0.00	8448.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14181	337.1203154	3.33209365	0.00	18533.27	130517.46	39393.01	5042.61	377916.59	66623.15	129730.18	86381.24	170192.08	658603.13	577492.75	388359.88	1414484.63	548955.38	298038.84	1793712.50
14183	245.0185318	3.3017034	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14184	1077.362671	6.870664525	0.00	0.00	0.00	7906.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14189	615.3005524	4.234197468	2498.43	3201.66	5214.33	0.00	0.00	29922.04	7587.03	0.00	14035.77	0.00	0.00	0.00	18224.44	0.00	29394.23	15522.27	0.00
14197	455.0845821	7.850254444	0.00	7290.02	12254.51	10204.32	11254.72	0.00	0.00	0.00	0.00	0.00	19153.56	0.00	0.00	14991.17	0.00	0.00	16975.19
14198	210.0235023	4.707516414	0.00	0.00	0.00	0.00	4308.01	0.00	7441.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14201	713.5146915	7.98082073	0.00	11782.70	458669.91	64417.46	8263.43	360338.88	27215.55	335470.72	233919.94	245860.97	24819.76	0.00	213903.25	264905.50	0.00	0.00	16552.75
14206	389.1620377	4.468028867	0.00	3837.99	4165.92	9595.44	7271.63	21151.93	22650.82	0.00	23525.68	14113.11	28674.80	15015.63	1845865.75	50730.57	57550.42	30034.25	132078.53
14214	323.1409238	3.87112095	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10090.13	0.00	0.00	0.00
14227	439.0680729	3.9307437	0.00	0.00	0.00	0.00	4146.36	0.00	4043.28	10260.70	0.00	0.00	8233.68	10313.90	0.00	15036.28	0.00	0.00	0.00
14231	248.0181018	0.790008963	0.00	12046.87	2824.42	18196.49	97369.37	71493.72	29717.43	0.00	46299.93	8806.75	4834.69	32815.30	14952.90	12099.06	19756.59	30234.22	6886.14
14232	719.3169409	5.634231	0.00	0.00	0.00	0.00	0.00	0.00	11046.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14235	609.421814	6.51338715	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14246	213.0560907	3.564271946	2616.14	5071.33	5427.73	6462.83	13064.61	0.00	8406.14	10327.93	9118.25	8572.23	8059.19	10856.70	0.00	0.00	0.00	0.00	0.00
14253	380.2452068	5.720549053	18347.76	19069.54	31544.89	21832.60	26071.58	17679.57	20966.92	18626.13	27905.02	29888.96	22616.36	21166.74	22724.24	22034.05	20286.71	23323.72	24074.41
14259	191.0352666	3.256185826	8837.82	67544.28	83662.81	28706.72	32323.25	56877.09	47568.41	349058.47	718081.19	85371.87	82265.28	96564.80	58582.05	293103.03	451644.41	620151.00	242655.83
14260	406.1519131	4.420284633	0.00	0.00	0.00	0.00	0.00	9869.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14270	754.4743756	7.310747969	0.00	59801.91	82581.67	109536.36	0.00	57333.00	0.00	63859.49	47233.16	45890.34	0.00	0.00	56357.84	75308.14	0.00	0.00	0.00
14273	597.4202576	7.0288229	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14278	254.0674301	2.957362066	1575.66	33517.29	231236.28	218024.61	41775.52	285793.97	114233.55	32149.34	69387.88	120896.73	48198.57	258122.72	122311.79	213555.86	124288.56	165874.08	183130.08
14280	341.1799785	10.22104297	43871.11	39546.36	25241.99	24931.41	27537.24	50329.11	29992.68	12820.34	26069.35	24767.43	35997.13	14116.91	16470.01	17729.05	12012.67	16893.26	9131.73
14281	527.1604114	8.496118324	64290.25	24549.01	16405.37	24089.98	11585.94	14987.22	0.00	0.00	12250.43	17432.01	8486.35	13929.50	11127.28	0.00	13288.21	0.00	0.00
14282	805.5778989	7.671678353	0.00	87619.66	95251.94	84696.21	0.00	69897.90	13832.69	64128.08	308968.91	63681.62	0.00	165477.94	54826.16	11082.59	69168.79	55466.91	30590.32
14291	836.5296739	5.938869653	0.00	49835.71	34475.02	34233.59	0.00	56566.20	0.00	0.00	18456.11	21023.92	0.00	0.00	28868.28	47772.07	0.00	29755.74	0.00
14313	241.1813598	5.442778474	10528.33	12761.78	17758.45	16402.96	9900.47	24285.25	9644.33	13859.80	13206.55	12614.53	360035.88	75945.11	16457.41	258608.86	19496.87	85688.49	836921.19
14323	329.1032061	2.700841186	0.00	32759.87	49790.39	42179.57	82523.27	54148.63	71311.53	26883.64	76588.59	37392.01	49493.38	70650.92	44116.55	24813.52	21400.26	57835.03	65352.59
14324	234.8202593	7.934087	67830.14	68031.12	50694.66	68542.95	54666.29	17971.14	0.00	0.00	10314.59	0.00	45900.61	9852.81	10961.13	34356.18	15177.12	12760.09	14284.07
14327	178.0513337	3.385971922	10320.18	30915.82	31366.88	39558.77	82575.36	28785.10	64235.43	37839.00	151572.80	79345.93	62920.21	113786.94	72163.34	87416.23	90932.20	127646.12	94553.41
14331	383.0899162	3.616542165	0.00	0.00	14643.39	17289.26	5541.01	29631.40	7995.73	7308.65	0.00	25638.44	14519.56	38209.08	90550.20	80511.39	108352.48	192888.03	131059.39
14332	793.5805359	7.5495908	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14342	316.0833207	3.926458157	0.00	46745.78	0.00	7831.84	51108.91	0.00	85968.66	35598.19	35722.98	36293.41	0.00	116706.88	0.00	0.00	0.00	34245.27	0.00
14360	665.3939409	6.785969462	0.00	11405.24	0.00	0.00	0.00	5383.13	9095.19	16487.45	10918.68	8301.15	0.00	19582.13	0.00	8797.49	0.00	10565.22	8593.86
14361	345.09982	3.622989342	0.00	13430.94	103678.15	37214.76	46967.96	318191.63	77784.41	404979.09	371236.31	123353.15	139603.03	132928.58	677006.31	994090.13	1456898.38	680741.56	183651.97
14364	303.0534467	3.302399888	1667.07	38511.24	118182.78	433838.53	158620.61	157758.72	3390592.50	71798.26	1068522.88	745483.69	688030.06	1369308.38	821874.69	532441.81	1738335.13	685048.25	490613.72
14366	355.0584736	3.176398377	0.00	3875.21	0.00	0.00	22153.99	0.00	25809.79	0.00	52936.79	13612.62	17555.76	13532.87	14606.26	25500.86	86484.09	0.00	212787.39
14368	687.3758067	8.1916659	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14370	945.32612	6.511112633	0.00	0.00	6130.25	6489.76	0.00	8298.40	0.00	25858.59	52176.55	29243.82	0.00	0.00	0.00	0.00	9015.38	21134.32	0.00
14375	241.959343	4.91176445	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14377	611.4371796	7.2660896	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14386	421.0733083	3.752672617	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8308.82	7397.52	0.00	0.00	27722.93	0.00	0.00	0.00	12964.53	0.00
14397	295.0827788	2.990738968	1742.46	34061.82	39824.27	67413.21	113362.82	237961.13	244486.80	336085.41	84437.06	159252.02	233794.89	429534.69	244284.27	386964.06	455202.97	229240.67	614797.75
14399	849.640625	8.50414435	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14417	313.1486693	5.086072447	39482.37	53503.62	52300.35	69689.92	49355.12	69639.16	92258.83	55537.28	110891.99	171377.13	37507.29	49521.14	38724.84	48290.40	58192.32	32875.18	35912.64
14418	325.9976654	2.87791875	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14420	529.644165	10.274089	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14427	623.4361521	7.155953	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27860.68
14432	296.8844624	4.596076667	6979.29	5114.32	6742.79	4687.97	6148.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14439	809.4092217	8.450034025	0.00	1186811.00	1349212.00	1928637.25	0.00	1316488.63	0.00	980418.75	604989.63	875617.19	0.00	910202.31	241147.78	431382.44	0.00	688432.19	0.00
14441	213.1499859	5.057676332	23826.23	19008.70	19789.78	21766.50	16759.22	18034.73	24416.19	19410.40	21730.92	27590.03	270480.31	64240.13	31469.93	378763.66	40070.89	27760.97	994258.06
14442	371.1901719	5.944038918	0.00	0.00	3103.56	0.00	0.00	0.00	0.00	0.00	5330.27	6156.25	0.00	0.00	0.00	0.00	17842.35	0.00	6470.56
14444	662.4249762	7.95883726	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50078.70
14447	312.1247339	4.429307326	0.00	14337.66	10331.40	21119.85	8924.66	20069.76	38815.07	80244.68	22022.23	20928.94	97531.47	65380.16	67638.94	194969.19	77079.37	27644.00	272439.91
14462	165.0559571	4.485847241	23576.73	37289.08	34341.98	48954.59	40030.40	48530.85	54010.30	64169.92	65383.21	69050.53	62357.14	50528.63	69160.00	82790.78	39023.59	52669.40	57317.75
14469	240.0708389	3.99841945	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14471	266.0675818	3.383627543	0.00	17235.83	113320.20	51585.31	18540.58	283047.75	66811.55	21729.79	43814.68	51868.39	41865.29	53734.19	42356.14	80518.23	33802.71	29836.34	112773.23
14478	831.504388	6.639401291	0.00	410449.84	154053.97	264909.63	0.00	190097.84	0.00	160982.70	43097.19	43997.11	0.00	175745.72	25975.69	145976.44	8301.07	118948.22	0.00
14484	361.0944278	4.27223699	0.00	5164.60	1388347.38	82138.05	61813.21	609870.88	28912.32	22723.39	223844.36	160120.58	2575026.00	1983139.13	2147194.00	3463569.75	1409628.00	729279.13	2227188.25
14502	255.0667626	4.273499263	0.00	0.00	0.00	0.00	5008.27	0.00	8391.54	57781.98	24479.70	12427.26	27335.72	14792.84	45599.32	18057.97	26605.04	24045.96	47440.52
14512	473.0047302	5.544324277	4040.20	5586.30	15156.47	5849.63	7038.66	8707.51	4537.37	8877.65	16747.26	7374.19	0.00	6261.10	8042.85	6148.81	4583.22	0.00	0.00
14524	321.1252709	4.092436456	0.00	2633.55	30979.84	20765.96	4726.26	67955.74	12375.40	6693.35	23007.46	59705.74	205326.25	221573.47	129419.59	440154.97	236612.36	129173.59	968891.88
14532	266.119194	4.91176445	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14537	215.0387917	3.6386302	0.00	0.00	9095.29	0.00	0.00	0.00	79097.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14563	296.0781288	3.459860891	0.00	0.00	10683.35	0.00	0.00	10976.15	0.00	0.00	0.00	0.00	11381.68	0.00	0.00	51457.34	18752.89	0.00	21758.22
14567	274.039724	3.63496646	0.00	0.00	0.00	4727.87	0.00	0.00	5488.40	0.00	6902.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14576	339.1363932	3.197140933	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14579	232.9408769	4.538116563	4777.14	4785.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14593	343.1201871	5.499204581	0.00	0.00	4054.68	16333.11	14977.55	0.00	0.00	10262.65	14012.68	8795.35	7608.51	10428.11	9025.12	12016.63	11908.95	78372.48	118304.45
14622	411.2574429	10.28172433	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8455.92	0.00
14631	216.0669194	3.842670517	0.00	2332.44	3371.11	0.00	3537.63	0.00	0.00	0.00	0.00	0.00	5808.30	0.00	0.00	0.00	0.00	0.00	0.00
14639	241.9593964	4.1401321	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14644	249.023269	3.788709884	7857.52	11771.51	6510.25	4761.16	6097.22	26715.58	7563.36	8924.25	0.00	8624.52	0.00	5329.52	0.00	0.00	0.00	0.00	0.00
14646	226.0725511	1.974786994	0.00	15254.42	12164.74	17891.52	4540.33	8556.19	5250.23	15700.58	12965.96	14586.67	2607.90	11043.78	11121.50	22076.84	7303.00	7162.27	9846.76
14671	341.143081	5.895175491	4290.22	0.00	3240.60	0.00	0.00	0.00	0.00	4222.53	6318.26	0.00	4350.79	3378.91	0.00	4840.24	8657.81	5195.62	13480.87
14682	486.1315842	4.81927085	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14712	228.0341282	2.301043738	0.00	0.00	0.00	0.00	6538.93	0.00	10053.69	0.00	7711.35	6300.49	0.00	0.00	9110.77	0.00	0.00	4687.93	0.00
14722	345.1005496	3.06622534	0.00	12109.66	39465.61	43572.08	37483.32	56080.61	86227.84	371710.06	106977.74	88828.85	119662.61	112699.03	160073.81	132101.48	175484.97	117132.33	197931.91
14734	241.0730039	3.491878917	2047.38	3924.32	6466.22	8488.75	7059.62	9532.05	16933.40	26263.79	13196.51	16055.19	19485.11	25386.44	26860.46	39935.13	55564.39	25278.87	32143.46
14738	382.7300644	5.9564963	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14750	653.4477692	7.9474816	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14766	331.1915591	5.723960245	3592.64	24120.75	32405.28	42364.32	77941.66	36883.57	99370.53	75357.61	63577.00	124519.55	69938.67	152429.91	99542.39	39801.53	147477.95	73061.62	140594.06
14772	166.0148371	2.872915497	12852.78	77454.70	91761.59	41989.30	200039.41	45954.36	86691.01	51937.02	105385.88	90674.13	77679.20	95460.94	70591.69	53539.13	30691.68	61214.80	31896.62
14783	389.1257803	4.348433229	0.00	4544.98	22207.71	10953.72	11512.42	68125.71	28218.59	185455.03	13231.11	74240.17	37251.02	25659.71	533438.19	84197.48	135722.47	64967.53	91647.13
14807	752.5516348	7.770936121	0.00	0.00	456320.28	0.00	0.00	410156.25	0.00	406404.53	416254.72	280648.88	0.00	0.00	327395.78	264958.47	0.00	0.00	0.00
14811	296.0935237	4.668985538	0.00	0.00	0.00	0.00	0.00	15897.64	0.00	0.00	0.00	0.00	15068.19	0.00	8885.82	0.00	14164.53	0.00	0.00
14820	269.2127042	5.932875574	12024.28	18449.08	18760.52	29067.97	16956.54	29622.95	15899.00	17090.57	24391.99	18639.18	26577.08	21369.54	17416.96	23527.16	33010.07	24111.41	78239.45
14824	254.0827881	4.78320774	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8789.88	0.00
14832	329.1400923	3.43997295	2459.59	3199.56	82295.38	101040.34	247183.27	79543.42	286177.72	206720.89	229311.70	314913.91	161405.67	224361.08	297852.72	181976.94	85986.02	363728.28	345460.06
14833	166.014895	0.779028526	9607.95	14137.62	22995.13	15358.40	51423.47	24042.12	34463.21	22559.48	28132.29	17701.69	19275.77	23276.11	42160.06	32275.35	26402.86	19948.85	39905.43
14849	349.1669217	4.142516671	0.00	0.00	6222.16	4979.72	0.00	5330.93	7616.15	8090.90	82191.44	0.00	10146.64	0.00	9962.22	0.00	12478.30	18864.82	39198.79
14859	217.0180196	3.062422467	0.00	7389.31	0.00	0.00	17022.14	0.00	55511.62	0.00	49014.04	34467.67	0.00	73465.04	0.00	0.00	0.00	0.00	0.00
14866	753.4710963	8.048182567	0.00	163567.89	282308.56	432673.50	0.00	203437.23	16483.43	257260.16	179401.59	140701.78	8859.26	0.00	180227.98	315503.47	7987.59	16212.31	0.00
14881	481.0944607	3.759848308	0.00	0.00	18005.11	0.00	0.00	0.00	0.00	23325.98	14865.43	8394.26	42733.57	51981.68	36687.22	103468.67	18263.32	0.00	0.00
14895	345.1262245	3.9793633	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10006.42	0.00	0.00	0.00	0.00	0.00
14905	239.0832832	3.884789217	0.00	0.00	3829.29	8745.68	4823.19	37337.13	5501.78	0.00	27210.98	12916.14	42214.19	44329.53	94852.95	145775.44	154969.53	157624.81	291558.72
14911	190.0512832	2.664306821	2602.88	253077.45	90894.55	220504.16	23162.75	136413.39	56990.51	33502.53	65927.94	150955.19	338966.38	638410.31	433007.91	458807.34	1209086.38	1590578.25	1970945.00
14915	357.0724732	3.027256006	0.00	9789.76	65523.47	8134.43	0.00	250790.14	0.00	0.00	108072.57	62171.28	348696.78	442944.19	74353.98	638603.69	231453.94	36704.73	127045.98
14924	898.6990662	9.0613259	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14960	254.0229689	3.723402375	0.00	0.00	0.00	0.00	0.00	6973.71	0.00	0.00	6570.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14961	247.0110168	4.33936655	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14980	184.025263	2.898485176	0.00	17440.71	28955.03	13095.69	41474.41	7707.45	7649.40	0.00	115417.02	23127.34	9024.43	29894.88	15840.89	0.00	0.00	0.00	0.00
14982	365.961441	4.99808225	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14984	456.312767	7.765942	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15008	215.0050475	0.679450396	10671.68	98162.96	169758.45	223416.41	289291.47	95020.81	225510.16	251508.16	287250.28	176150.03	202765.88	504287.06	353574.00	379033.06	372663.13	548206.69	196086.77
15011	326.1283366	5.85094482	0.00	0.00	0.00	0.00	4552.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10534.74	0.00	0.00	0.00
15015	221.0572717	1.152972167	0.00	3939.67	0.00	2084.92	0.00	3615.02	2455.43	2929.82	0.00	3613.46	0.00	2014.73	2300.65	3627.05	0.00	6588.99	7046.94
15024	665.3931808	8.167626938	0.00	0.00	0.00	10311.17	0.00	0.00	0.00	0.00	0.00	0.00	44965.76	0.00	0.00	0.00	0.00	0.00	0.00
15031	461.160209	3.789056295	0.00	4183.65	31423.15	9774.90	5658.20	32975.47	8863.38	0.00	53047.16	21244.39	19520.89	26500.66	41570.65	64895.87	48975.95	233186.20	335862.06
15039	364.9589081	3.82029755	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15053	327.218427	5.771639303	14563.58	58820.99	39220.16	102973.54	80232.96	496765.41	116116.96	68105.36	149415.78	145959.48	163058.52	207443.11	86166.33	131293.30	218368.11	118289.74	432112.91
15069	330.1354675	3.5244338	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15085	295.9867404	2.695733911	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6085.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15086	368.9366035	3.266952425	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27324.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15102	257.9940033	2.5839437	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15103	458.1005402	8.49244155	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
